tau_drug,tau_kraken,accuracy,macro_f1,min_class_f1,f1_none,f1_kraken,f1_triton,f1_coral,precision_none,precision_kraken,recall_none,recall_kraken
0.73,0.47,0.46360153256704983,0.3428077444552372,0.09375,0.6338028169014085,0.09375,0.2988505747126437,0.3448275862068966,0.5,0.5,0.8653846153846154,0.05172413793103448
0.73,0.49,0.46360153256704983,0.3428077444552372,0.09375,0.6338028169014085,0.09375,0.2988505747126437,0.3448275862068966,0.5,0.5,0.8653846153846154,0.05172413793103448
0.73,0.51,0.4674329501915709,0.3478819626221278,0.09523809523809523,0.6338028169014085,0.09523809523809523,0.2988505747126437,0.36363636363636365,0.5,0.6,0.8653846153846154,0.05172413793103448
0.73,0.53,0.45977011494252873,0.32953656281121074,0.03333333333333333,0.6338028169014085,0.03333333333333333,0.29545454545454547,0.35555555555555557,0.5,0.5,0.8653846153846154,0.017241379310344827
0.73,0.55,0.45977011494252873,0.328847877250596,0.03389830508474576,0.6338028169014085,0.03389830508474576,0.29213483146067415,0.35555555555555557,0.5,1.0,0.8653846153846154,0.017241379310344827
0.73,0.57,0.4559386973180077,0.3193965000026086,0.0,0.6338028169014085,0.0,0.29213483146067415,0.3516483516483517,0.5,0.0,0.8653846153846154,0.0
0.73,0.59,0.4559386973180077,0.3193965000026086,0.0,0.6338028169014085,0.0,0.29213483146067415,0.3516483516483517,0.5,0.0,0.8653846153846154,0.0
0.73,0.61,0.4559386973180077,0.3193965000026086,0.0,0.6338028169014085,0.0,0.29213483146067415,0.3516483516483517,0.5,0.0,0.8653846153846154,0.0
0.73,0.63,0.4559386973180077,0.3193965000026086,0.0,0.6338028169014085,0.0,0.29213483146067415,0.3516483516483517,0.5,0.0,0.8653846153846154,0.0
0.73,0.65,0.4559386973180077,0.3193965000026086,0.0,0.6338028169014085,0.0,0.29213483146067415,0.3516483516483517,0.5,0.0,0.8653846153846154,0.0
0.73,0.67,0.4559386973180077,0.3193965000026086,0.0,0.6338028169014085,0.0,0.29213483146067415,0.3516483516483517,0.5,0.0,0.8653846153846154,0.0
0.73,0.69,0.4559386973180077,0.3193965000026086,0.0,0.6338028169014085,0.0,0.29213483146067415,0.3516483516483517,0.5,0.0,0.8653846153846154,0.0
0.73,0.71,0.4559386973180077,0.3193965000026086,0.0,0.6338028169014085,0.0,0.29213483146067415,0.3516483516483517,0.5,0.0,0.8653846153846154,0.0
0.73,0.73,0.4559386973180077,0.3193965000026086,0.0,0.6338028169014085,0.0,0.29213483146067415,0.3516483516483517,0.5,0.0,0.8653846153846154,0.0
0.73,0.75,0.4559386973180077,0.3193965000026086,0.0,0.6338028169014085,0.0,0.29213483146067415,0.3516483516483517,0.5,0.0,0.8653846153846154,0.0
0.73,0.77,0.4559386973180077,0.3193965000026086,0.0,0.6338028169014085,0.0,0.29213483146067415,0.3516483516483517,0.5,0.0,0.8653846153846154,0.0
0.73,0.79,0.4559386973180077,0.3193965000026086,0.0,0.6338028169014085,0.0,0.29213483146067415,0.3516483516483517,0.5,0.0,0.8653846153846154,0.0
0.73,0.81,0.4559386973180077,0.3193965000026086,0.0,0.6338028169014085,0.0,0.29213483146067415,0.3516483516483517,0.5,0.0,0.8653846153846154,0.0
0.73,0.83,0.4559386973180077,0.3193965000026086,0.0,0.6338028169014085,0.0,0.29213483146067415,0.3516483516483517,0.5,0.0,0.8653846153846154,0.0
0.73,0.85,0.4559386973180077,0.3193965000026086,0.0,0.6338028169014085,0.0,0.29213483146067415,0.3516483516483517,0.5,0.0,0.8653846153846154,0.0
0.73,0.87,0.4559386973180077,0.3193965000026086,0.0,0.6338028169014085,0.0,0.29213483146067415,0.3516483516483517,0.5,0.0,0.8653846153846154,0.0
0.73,0.89,0.4559386973180077,0.3193965000026086,0.0,0.6338028169014085,0.0,0.29213483146067415,0.3516483516483517,0.5,0.0,0.8653846153846154,0.0
0.73,0.91,0.4559386973180077,0.3193965000026086,0.0,0.6338028169014085,0.0,0.29213483146067415,0.3516483516483517,0.5,0.0,0.8653846153846154,0.0
0.73,0.93,0.4559386973180077,0.3193965000026086,0.0,0.6338028169014085,0.0,0.29213483146067415,0.3516483516483517,0.5,0.0,0.8653846153846154,0.0
0.73,0.95,0.4559386973180077,0.3193965000026086,0.0,0.6338028169014085,0.0,0.29213483146067415,0.3516483516483517,0.5,0.0,0.8653846153846154,0.0
0.75,0.05,0.38697318007662834,0.19413198350206223,0.0,0.6190476190476191,0.15748031496062992,0.0,0.0,0.4789473684210526,0.14492753623188406,0.875,0.1724137931034483
0.75,0.07,0.38697318007662834,0.19444444444444445,0.0,0.6190476190476191,0.15873015873015872,0.0,0.0,0.4789473684210526,0.14705882352941177,0.875,0.1724137931034483
0.75,0.09,0.3831417624521073,0.19105222734254992,0.0,0.6190476190476191,0.14516129032258066,0.0,0.0,0.4789473684210526,0.13636363636363635,0.875,0.15517241379310345
0.75,0.11,0.38697318007662834,0.2011904761904762,0.0,0.6190476190476191,0.15,0.03571428571428571,0.0,0.4789473684210526,0.14516129032258066,0.875,0.15517241379310345
0.75,0.13,0.3831417624521073,0.20279715747047872,0.03508771929824561,0.6190476190476191,0.1206896551724138,0.03508771929824561,0.03636363636363636,0.4789473684210526,0.1206896551724138,0.875,0.1206896551724138
0.75,0.15,0.3831417624521073,0.2029082861166819,0.034482758620689655,0.6190476190476191,0.12173913043478261,0.034482758620689655,0.03636363636363636,0.4789473684210526,0.12280701754385964,0.875,0.1206896551724138
0.75,0.17,0.39080459770114945,0.22050681843831968,0.06557377049180328,0.6190476190476191,0.12844036697247707,0.06557377049180328,0.06896551724137931,0.4789473684210526,0.13725490196078433,0.875,0.1206896551724138
0.75,0.19,0.3946360153256705,0.2291439669087974,0.0625,0.6190476190476191,0.13333333333333333,0.0625,0.1016949152542373,0.4789473684210526,0.14893617021276595,0.875,0.1206896551724138
0.75,0.21,0.4061302681992337,0.2543969200583459,0.12244897959183673,0.6190476190476191,0.12244897959183673,0.14705882352941177,0.12903225806451613,0.4789473684210526,0.15,0.875,0.10344827586206896
0.75,0.23,0.41762452107279696,0.2765759017644089,0.11235955056179775,0.6190476190476191,0.11235955056179775,0.16901408450704225,0.20588235294117646,0.4789473684210526,0.16129032258064516,0.875,0.08620689655172414
0.75,0.25,0.421455938697318,0.2818173138295089,0.0975609756097561,0.6190476190476191,0.0975609756097561,0.19444444444444445,0.21621621621621623,0.4789473684210526,0.16666666666666666,0.875,0.06896551724137931
0.75,0.27,0.42528735632183906,0.2869107540160172,0.10256410256410256,0.6190476190476191,0.10256410256410256,0.1891891891891892,0.23684210526315788,0.4789473684210526,0.2,0.875,0.06896551724137931
0.75,0.29,0.42911877394636017,0.29150293585533105,0.1095890410958904,0.6190476190476191,0.1095890410958904,0.18421052631578946,0.25316455696202533,0.4789473684210526,0.26666666666666666,0.875,0.06896551724137931
0.75,0.31,0.4367816091954023,0.3031826198492865,0.11428571428571428,0.6190476190476191,0.11428571428571428,0.2077922077922078,0.2716049382716049,0.4789473684210526,0.3333333333333333,0.875,0.06896551724137931
0.75,0.33,0.4329501915708812,0.2956843210466399,0.08695652173913043,0.6190476190476191,0.08695652173913043,0.20512820512820512,0.2716049382716049,0.4789473684210526,0.2727272727272727,0.875,0.05172413793103448
0.75,0.35,0.44061302681992337,0.30674035943213923,0.09090909090909091,0.6190476190476191,0.09090909090909091,0.22784810126582278,0.2891566265060241,0.4789473684210526,0.375,0.875,0.05172413793103448
0.75,0.37,0.44061302681992337,0.3063779844653339,0.09230769230769231,0.6190476190476191,0.09230769230769231,0.225,0.2891566265060241,0.4789473684210526,0.42857142857142855,0.875,0.05172413793103448
0.75,0.39,0.44061302681992337,0.3063779844653339,0.09230769230769231,0.6190476190476191,0.09230769230769231,0.225,0.2891566265060241,0.4789473684210526,0.42857142857142855,0.875,0.05172413793103448
0.75,0.41,0.44061302681992337,0.3063779844653339,0.09230769230769231,0.6190476190476191,0.09230769230769231,0.225,0.2891566265060241,0.4789473684210526,0.42857142857142855,0.875,0.05172413793103448
0.75,0.43,0.44061302681992337,0.3063779844653339,0.09230769230769231,0.6190476190476191,0.09230769230769231,0.225,0.2891566265060241,0.4789473684210526,0.42857142857142855,0.875,0.05172413793103448
0.75,0.45,0.4444444444444444,0.3118303571428571,0.09375,0.6190476190476191,0.09375,0.225,0.30952380952380953,0.4789473684210526,0.5,0.875,0.05172413793103448
0.75,0.47,0.44061302681992337,0.3035714285714286,0.06349206349206349,0.6190476190476191,0.06349206349206349,0.2222222222222222,0.30952380952380953,0.4789473684210526,0.4,0.875,0.034482758620689655
0.75,0.49,0.44061302681992337,0.3035714285714286,0.06349206349206349,0.6190476190476191,0.06349206349206349,0.2222222222222222,0.30952380952380953,0.4789473684210526,0.4,0.875,0.034482758620689655
0.75,0.51,0.4444444444444444,0.3087994337519954,0.06451612903225806,0.6190476190476191,0.06451612903225806,0.2222222222222222,0.32941176470588235,0.4789473684210526,0.5,0.875,0.034482758620689655
0.75,0.53,0.44061302681992337,0.2993686357129352,0.03333333333333333,0.6190476190476191,0.03333333333333333,0.21951219512195122,0.32558139534883723,0.4789473684210526,0.5,0.875,0.017241379310344827
0.75,0.55,0.44061302681992337,0.29884869734018005,0.03389830508474576,0.6190476190476191,0.03389830508474576,0.21686746987951808,0.32558139534883723,0.4789473684210526,1.0,0.875,0.017241379310344827
0.75,0.57,0.4367816091954023,0.28943854234672683,0.0,0.6190476190476191,0.0,0.21686746987951808,0.3218390804597701,0.4789473684210526,0.0,0.875,0.0
0.75,0.59,0.4367816091954023,0.28943854234672683,0.0,0.6190476190476191,0.0,0.21686746987951808,0.3218390804597701,0.4789473684210526,0.0,0.875,0.0
0.75,0.61,0.4367816091954023,0.28943854234672683,0.0,0.6190476190476191,0.0,0.21686746987951808,0.3218390804597701,0.4789473684210526,0.0,0.875,0.0
0.75,0.63,0.4367816091954023,0.28943854234672683,0.0,0.6190476190476191,0.0,0.21686746987951808,0.3218390804597701,0.4789473684210526,0.0,0.875,0.0
0.75,0.65,0.4367816091954023,0.28943854234672683,0.0,0.6190476190476191,0.0,0.21686746987951808,0.3218390804597701,0.4789473684210526,0.0,0.875,0.0
0.75,0.67,0.4367816091954023,0.28943854234672683,0.0,0.6190476190476191,0.0,0.21686746987951808,0.3218390804597701,0.4789473684210526,0.0,0.875,0.0
0.75,0.69,0.4367816091954023,0.28943854234672683,0.0,0.6190476190476191,0.0,0.21686746987951808,0.3218390804597701,0.4789473684210526,0.0,0.875,0.0
0.75,0.71,0.4367816091954023,0.28943854234672683,0.0,0.6190476190476191,0.0,0.21686746987951808,0.3218390804597701,0.4789473684210526,0.0,0.875,0.0
0.75,0.73,0.4367816091954023,0.28943854234672683,0.0,0.6190476190476191,0.0,0.21686746987951808,0.3218390804597701,0.4789473684210526,0.0,0.875,0.0
0.75,0.75,0.4367816091954023,0.28943854234672683,0.0,0.6190476190476191,0.0,0.21686746987951808,0.3218390804597701,0.4789473684210526,0.0,0.875,0.0
0.75,0.77,0.4367816091954023,0.28943854234672683,0.0,0.6190476190476191,0.0,0.21686746987951808,0.3218390804597701,0.4789473684210526,0.0,0.875,0.0
0.75,0.79,0.4367816091954023,0.28943854234672683,0.0,0.6190476190476191,0.0,0.21686746987951808,0.3218390804597701,0.4789473684210526,0.0,0.875,0.0
0.75,0.81,0.4367816091954023,0.28943854234672683,0.0,0.6190476190476191,0.0,0.21686746987951808,0.3218390804597701,0.4789473684210526,0.0,0.875,0.0
0.75,0.83,0.4367816091954023,0.28943854234672683,0.0,0.6190476190476191,0.0,0.21686746987951808,0.3218390804597701,0.4789473684210526,0.0,0.875,0.0
0.75,0.85,0.4367816091954023,0.28943854234672683,0.0,0.6190476190476191,0.0,0.21686746987951808,0.3218390804597701,0.4789473684210526,0.0,0.875,0.0
0.75,0.87,0.4367816091954023,0.28943854234672683,0.0,0.6190476190476191,0.0,0.21686746987951808,0.3218390804597701,0.4789473684210526,0.0,0.875,0.0
0.75,0.89,0.4367816091954023,0.28943854234672683,0.0,0.6190476190476191,0.0,0.21686746987951808,0.3218390804597701,0.4789473684210526,0.0,0.875,0.0
0.75,0.91,0.4367816091954023,0.28943854234672683,0.0,0.6190476190476191,0.0,0.21686746987951808,0.3218390804597701,0.4789473684210526,0.0,0.875,0.0
0.75,0.93,0.4367816091954023,0.28943854234672683,0.0,0.6190476190476191,0.0,0.21686746987951808,0.3218390804597701,0.4789473684210526,0.0,0.875,0.0
0.75,0.95,0.4367816091954023,0.28943854234672683,0.0,0.6190476190476191,0.0,0.21686746987951808,0.3218390804597701,0.4789473684210526,0.0,0.875,0.0
0.77,0.05,0.37547892720306514,0.18032945736434108,0.0,0.6046511627906976,0.11666666666666667,0.0,0.0,0.4619289340101523,0.11290322580645161,0.875,0.1206896551724138
0.77,0.07,0.37547892720306514,0.18057455540355677,0.0,0.6046511627906976,0.11764705882352941,0.0,0.0,0.4619289340101523,0.11475409836065574,0.875,0.1206896551724138
0.77,0.09,0.3716475095785441,0.17680381633870004,0.0,0.6046511627906976,0.10256410256410256,0.0,0.0,0.4619289340101523,0.1016949152542373,0.875,0.10344827586206896
0.77,0.11,0.37547892720306514,0.1866400346926175,0.0,0.6046511627906976,0.10619469026548672,0.03571428571428571,0.0,0.4619289340101523,0.10909090909090909,0.875,0.10344827586206896
0.77,0.13,0.3716475095785441,0.18737425346635592,0.03508771929824561,0.6046511627906976,0.07339449541284404,0.03508771929824561,0.03636363636363636,0.4619289340101523,0.0784313725490196,0.875,0.06896551724137931
0.77,0.15,0.3716475095785441,0.18739290796227442,0.034482758620689655,0.6046511627906976,0.07407407407407407,0.034482758620689655,0.03636363636363636,0.4619289340101523,0.08,0.875,0.06896551724137931
0.77,0.17,0.37547892720306514,0.1961549790695079,0.03333333333333333,0.6046511627906976,0.07766990291262135,0.03333333333333333,0.06896551724137931,0.4619289340101523,0.08888888888888889,0.875,0.06896551724137931
0.77,0.19,0.3793103448275862,0.20472504764976185,0.031746031746031744,0.6046511627906976,0.08080808080808081,0.031746031746031744,0.1016949152542373,0.4619289340101523,0.0975609756097561,0.875,0.06896551724137931
0.77,0.21,0.39080459770114945,0.2295759493085471,0.06521739130434782,0.6046511627906976,0.06521739130434782,0.11940298507462686,0.12903225806451613,0.4619289340101523,0.08823529411764706,0.875,0.05172413793103448
0.77,0.23,0.4061302681992337,0.2576081630152929,0.06976744186046512,0.6046511627906976,0.06976744186046512,0.14705882352941177,0.208955223880597,0.4619289340101523,0.10714285714285714,0.875,0.05172413793103448
0.77,0.25,0.4099616858237548,0.2620937999632861,0.05063291139240506,0.6046511627906976,0.05063291139240506,0.17391304347826086,0.2191780821917808,0.4619289340101523,0.09523809523809523,0.875,0.034482758620689655
0.77,0.27,0.41379310344827586,0.26674964515776833,0.05333333333333334,0.6046511627906976,0.05333333333333334,0.16901408450704225,0.24,0.4619289340101523,0.11764705882352941,0.875,0.034482758620689655
0.77,0.29,0.41762452107279696,0.2706469594969117,0.05714285714285714,0.6046511627906976,0.05714285714285714,0.1643835616438356,0.2564102564102564,0.4619289340101523,0.16666666666666666,0.875,0.034482758620689655
0.77,0.31,0.42528735632183906,0.2821354611293001,0.05970149253731343,0.6046511627906976,0.05970149253731343,0.1891891891891892,0.275,0.4619289340101523,0.2222222222222222,0.875,0.034482758620689655
0.77,0.33,0.42528735632183906,0.2821354611293001,0.05970149253731343,0.6046511627906976,0.05970149253731343,0.1891891891891892,0.275,0.4619289340101523,0.2222222222222222,0.875,0.034482758620689655
0.77,0.35,0.4329501915708812,0.29329185573832484,0.0625,0.6046511627906976,0.0625,0.21333333333333335,0.2926829268292683,0.4619289340101523,0.3333333333333333,0.875,0.034482758620689655
0.77,0.37,0.4329501915708812,0.2928381172253758,0.06349206349206349,0.6046511627906976,0.06349206349206349,0.21052631578947367,0.2926829268292683,0.4619289340101523,0.4,0.875,0.034482758620689655
0.77,0.39,0.4329501915708812,0.2928381172253758,0.06349206349206349,0.6046511627906976,0.06349206349206349,0.21052631578947367,0.2926829268292683,0.4619289340101523,0.4,0.875,0.034482758620689655
0.77,0.41,0.4329501915708812,0.2928381172253758,0.06349206349206349,0.6046511627906976,0.06349206349206349,0.21052631578947367,0.2926829268292683,0.4619289340101523,0.4,0.875,0.034482758620689655
0.77,0.43,0.4329501915708812,0.2928381172253758,0.06349206349206349,0.6046511627906976,0.06349206349206349,0.21052631578947367,0.2926829268292683,0.4619289340101523,0.4,0.875,0.034482758620689655
0.77,0.45,0.4329501915708812,0.2928381172253758,0.06349206349206349,0.6046511627906976,0.06349206349206349,0.21052631578947367,0.2926829268292683,0.4619289340101523,0.4,0.875,0.034482758620689655
0.77,0.47,0.4329501915708812,0.2928381172253758,0.06349206349206349,0.6046511627906976,0.06349206349206349,0.21052631578947367,0.2926829268292683,0.4619289340101523,0.4,0.875,0.034482758620689655
0.77,0.49,0.4329501915708812,0.2928381172253758,0.06349206349206349,0.6046511627906976,0.06349206349206349,0.21052631578947367,0.2926829268292683,0.4619289340101523,0.4,0.875,0.034482758620689655
0.77,0.51,0.4367816091954023,0.2982366549151555,0.06451612903225806,0.6046511627906976,0.06451612903225806,0.21052631578947367,0.3132530120481928,0.4619289340101523,0.5,0.875,0.034482758620689655
0.77,0.53,0.4329501915708812,0.28882512836001206,0.03333333333333333,0.6046511627906976,0.03333333333333333,0.2077922077922078,0.30952380952380953,0.4619289340101523,0.5,0.875,0.017241379310344827
0.77,0.55,0.4329501915708812,0.28830037063186453,0.03389830508474576,0.6046511627906976,0.03389830508474576,0.20512820512820512,0.30952380952380953,0.4619289340101523,1.0,0.875,0.017241379310344827
0.77,0.57,0.42911877394636017,0.2789154302150198,0.0,0.6046511627906976,0.0,0.20512820512820512,0.3058823529411765,0.4619289340101523,0.0,0.875,0.0
0.77,0.59,0.42911877394636017,0.2789154302150198,0.0,0.6046511627906976,0.0,0.20512820512820512,0.3058823529411765,0.4619289340101523,0.0,0.875,0.0
0.77,0.61,0.42911877394636017,0.2789154302150198,0.0,0.6046511627906976,0.0,0.20512820512820512,0.3058823529411765,0.4619289340101523,0.0,0.875,0.0
0.77,0.63,0.42911877394636017,0.2789154302150198,0.0,0.6046511627906976,0.0,0.20512820512820512,0.3058823529411765,0.4619289340101523,0.0,0.875,0.0
0.77,0.65,0.42911877394636017,0.2789154302150198,0.0,0.6046511627906976,0.0,0.20512820512820512,0.3058823529411765,0.4619289340101523,0.0,0.875,0.0
0.77,0.67,0.42911877394636017,0.2789154302150198,0.0,0.6046511627906976,0.0,0.20512820512820512,0.3058823529411765,0.4619289340101523,0.0,0.875,0.0
0.77,0.69,0.42911877394636017,0.2789154302150198,0.0,0.6046511627906976,0.0,0.20512820512820512,0.3058823529411765,0.4619289340101523,0.0,0.875,0.0
0.77,0.71,0.42911877394636017,0.2789154302150198,0.0,0.6046511627906976,0.0,0.20512820512820512,0.3058823529411765,0.4619289340101523,0.0,0.875,0.0
0.77,0.73,0.42911877394636017,0.2789154302150198,0.0,0.6046511627906976,0.0,0.20512820512820512,0.3058823529411765,0.4619289340101523,0.0,0.875,0.0
0.77,0.75,0.42911877394636017,0.2789154302150198,0.0,0.6046511627906976,0.0,0.20512820512820512,0.3058823529411765,0.4619289340101523,0.0,0.875,0.0
0.77,0.77,0.42911877394636017,0.2789154302150198,0.0,0.6046511627906976,0.0,0.20512820512820512,0.3058823529411765,0.4619289340101523,0.0,0.875,0.0
0.77,0.79,0.42911877394636017,0.2789154302150198,0.0,0.6046511627906976,0.0,0.20512820512820512,0.3058823529411765,0.4619289340101523,0.0,0.875,0.0
0.77,0.81,0.42911877394636017,0.2789154302150198,0.0,0.6046511627906976,0.0,0.20512820512820512,0.3058823529411765,0.4619289340101523,0.0,0.875,0.0
0.77,0.83,0.42911877394636017,0.2789154302150198,0.0,0.6046511627906976,0.0,0.20512820512820512,0.3058823529411765,0.4619289340101523,0.0,0.875,0.0
0.77,0.85,0.42911877394636017,0.2789154302150198,0.0,0.6046511627906976,0.0,0.20512820512820512,0.3058823529411765,0.4619289340101523,0.0,0.875,0.0
0.77,0.87,0.42911877394636017,0.2789154302150198,0.0,0.6046511627906976,0.0,0.20512820512820512,0.3058823529411765,0.4619289340101523,0.0,0.875,0.0
0.77,0.89,0.42911877394636017,0.2789154302150198,0.0,0.6046511627906976,0.0,0.20512820512820512,0.3058823529411765,0.4619289340101523,0.0,0.875,0.0
0.77,0.91,0.42911877394636017,0.2789154302150198,0.0,0.6046511627906976,0.0,0.20512820512820512,0.3058823529411765,0.4619289340101523,0.0,0.875,0.0
0.77,0.93,0.42911877394636017,0.2789154302150198,0.0,0.6046511627906976,0.0,0.20512820512820512,0.3058823529411765,0.4619289340101523,0.0,0.875,0.0
0.77,0.95,0.42911877394636017,0.2789154302150198,0.0,0.6046511627906976,0.0,0.20512820512820512,0.3058823529411765,0.4619289340101523,0.0,0.875,0.0
0.79,0.05,0.3831417624521073,0.17863993025283348,0.0,0.6064516129032258,0.10810810810810811,0.0,0.0,0.4563106796116505,0.11320754716981132,0.9038461538461539,0.10344827586206896
0.79,0.07,0.3831417624521073,0.17888563049853373,0.0,0.6064516129032258,0.10909090909090909,0.0,0.0,0.4563106796116505,0.11538461538461539,0.9038461538461539,0.10344827586206896
0.79,0.09,0.3793103448275862,0.1747610513739546,0.0,0.6064516129032258,0.09259259259259259,0.0,0.0,0.4563106796116505,0.1,0.9038461538461539,0.08620689655172414
0.79,0.11,0.3831417624521073,0.18451333612623935,0.0,0.6064516129032258,0.09523809523809523,0.03636363636363636,0.0,0.4563106796116505,0.10638297872340426,0.9038461538461539,0.08620689655172414
0.79,0.13,0.3793103448275862,0.18448386889380183,0.03571428571428571,0.6064516129032258,0.0594059405940594,0.03571428571428571,0.03636363636363636,0.4563106796116505,0.06976744186046512,0.9038461538461539,0.05172413793103448
0.79,0.15,0.3793103448275862,0.18447574214127696,0.03508771929824561,0.6064516129032258,0.06,0.03508771929824561,0.03636363636363636,0.4563106796116505,0.07142857142857142,0.9038461538461539,0.05172413793103448
0.79,0.17,0.3831417624521073,0.1932563391461157,0.03389830508474576,0.6064516129032258,0.0625,0.03389830508474576,0.07017543859649122,0.4563106796116505,0.07894736842105263,0.9038461538461539,0.05172413793103448
0.79,0.19,0.3831417624521073,0.193350311262026,0.03225806451612903,0.6064516129032258,0.06451612903225806,0.03225806451612903,0.07017543859649122,0.4563106796116505,0.08571428571428572,0.9038461538461539,0.05172413793103448
0.79,0.21,0.39846743295019155,0.22462351330538205,0.06896551724137931,0.6064516129032258,0.06896551724137931,0.12307692307692308,0.1,0.4563106796116505,0.10344827586206896,0.9038461538461539,0.05172413793103448
0.79,0.23,0.41379310344827586,0.254164055776959,0.07407407407407407,0.6064516129032258,0.07407407407407407,0.15151515151515152,0.18461538461538463,0.4563106796116505,0.13043478260869565,0.9038461538461539,0.05172413793103448
0.79,0.25,0.41379310344827586,0.252120799085815,0.05333333333333334,0.6064516129032258,0.05333333333333334,0.15151515151515152,0.19718309859154928,0.4563106796116505,0.11764705882352941,0.9038461538461539,0.034482758620689655
0.79,0.27,0.41762452107279696,0.25725663669835813,0.056338028169014086,0.6064516129032258,0.056338028169014086,0.14705882352941177,0.2191780821917808,0.4563106796116505,0.15384615384615385,0.9038461538461539,0.034482758620689655
0.79,0.29,0.421455938697318,0.2622525620744205,0.05970149253731343,0.6064516129032258,0.05970149253731343,0.14285714285714285,0.24,0.4563106796116505,0.2222222222222222,0.9038461538461539,0.034482758620689655
0.79,0.31,0.42528735632183906,0.2682681777758178,0.06060606060606061,0.6064516129032258,0.06060606060606061,0.14285714285714285,0.2631578947368421,0.4563106796116505,0.25,0.9038461538461539,0.034482758620689655
0.79,0.33,0.42528735632183906,0.2682681777758178,0.06060606060606061,0.6064516129032258,0.06060606060606061,0.14285714285714285,0.2631578947368421,0.4563106796116505,0.25,0.9038461538461539,0.034482758620689655
0.79,0.35,0.4329501915708812,0.28025226073840337,0.06349206349206349,0.6064516129032258,0.06349206349206349,0.16901408450704225,0.28205128205128205,0.4563106796116505,0.4,0.9038461538461539,0.034482758620689655
0.79,0.37,0.4329501915708812,0.2799214226633581,0.06451612903225806,0.6064516129032258,0.06451612903225806,0.16666666666666666,0.28205128205128205,0.4563106796116505,0.5,0.9038461538461539,0.034482758620689655
0.79,0.39,0.4329501915708812,0.2799214226633581,0.06451612903225806,0.6064516129032258,0.06451612903225806,0.16666666666666666,0.28205128205128205,0.4563106796116505,0.5,0.9038461538461539,0.034482758620689655
0.79,0.41,0.4329501915708812,0.2799214226633581,0.06451612903225806,0.6064516129032258,0.06451612903225806,0.16666666666666666,0.28205128205128205,0.4563106796116505,0.5,0.9038461538461539,0.034482758620689655
0.79,0.43,0.4329501915708812,0.2799214226633581,0.06451612903225806,0.6064516129032258,0.06451612903225806,0.16666666666666666,0.28205128205128205,0.4563106796116505,0.5,0.9038461538461539,0.034482758620689655
0.79,0.45,0.4329501915708812,0.2799214226633581,0.06451612903225806,0.6064516129032258,0.06451612903225806,0.16666666666666666,0.28205128205128205,0.4563106796116505,0.5,0.9038461538461539,0.034482758620689655
0.79,0.47,0.4329501915708812,0.2799214226633581,0.06451612903225806,0.6064516129032258,0.06451612903225806,0.16666666666666666,0.28205128205128205,0.4563106796116505,0.5,0.9038461538461539,0.034482758620689655
0.79,0.49,0.4329501915708812,0.2799214226633581,0.06451612903225806,0.6064516129032258,0.06451612903225806,0.16666666666666666,0.28205128205128205,0.4563106796116505,0.5,0.9038461538461539,0.034482758620689655
0.79,0.51,0.4367816091954023,0.28562237960403153,0.06557377049180328,0.6064516129032258,0.06557377049180328,0.16666666666666666,0.3037974683544304,0.4563106796116505,0.6666666666666666,0.9038461538461539,0.034482758620689655
0.79,0.53,0.4329501915708812,0.2761833699079518,0.03389830508474576,0.6064516129032258,0.03389830508474576,0.1643835616438356,0.3,0.4563106796116505,1.0,0.9038461538461539,0.017241379310344827
0.79,0.55,0.4329501915708812,0.2761833699079518,0.03389830508474576,0.6064516129032258,0.03389830508474576,0.1643835616438356,0.3,0.4563106796116505,1.0,0.9038461538461539,0.017241379310344827
0.79,0.57,0.42911877394636017,0.2667828677108394,0.0,0.6064516129032258,0.0,0.1643835616438356,0.2962962962962963,0.4563106796116505,0.0,0.9038461538461539,0.0
0.79,0.59,0.42911877394636017,0.2667828677108394,0.0,0.6064516129032258,0.0,0.1643835616438356,0.2962962962962963,0.4563106796116505,0.0,0.9038461538461539,0.0
0.79,0.61,0.42911877394636017,0.2667828677108394,0.0,0.6064516129032258,0.0,0.1643835616438356,0.2962962962962963,0.4563106796116505,0.0,0.9038461538461539,0.0
0.79,0.63,0.42911877394636017,0.2667828677108394,0.0,0.6064516129032258,0.0,0.1643835616438356,0.2962962962962963,0.4563106796116505,0.0,0.9038461538461539,0.0
0.79,0.65,0.42911877394636017,0.2667828677108394,0.0,0.6064516129032258,0.0,0.1643835616438356,0.2962962962962963,0.4563106796116505,0.0,0.9038461538461539,0.0
0.79,0.67,0.42911877394636017,0.2667828677108394,0.0,0.6064516129032258,0.0,0.1643835616438356,0.2962962962962963,0.4563106796116505,0.0,0.9038461538461539,0.0
0.79,0.69,0.42911877394636017,0.2667828677108394,0.0,0.6064516129032258,0.0,0.1643835616438356,0.2962962962962963,0.4563106796116505,0.0,0.9038461538461539,0.0
0.79,0.71,0.42911877394636017,0.2667828677108394,0.0,0.6064516129032258,0.0,0.1643835616438356,0.2962962962962963,0.4563106796116505,0.0,0.9038461538461539,0.0
0.79,0.73,0.42911877394636017,0.2667828677108394,0.0,0.6064516129032258,0.0,0.1643835616438356,0.2962962962962963,0.4563106796116505,0.0,0.9038461538461539,0.0
0.79,0.75,0.42911877394636017,0.2667828677108394,0.0,0.6064516129032258,0.0,0.1643835616438356,0.2962962962962963,0.4563106796116505,0.0,0.9038461538461539,0.0
